Reservations,OnlineDelivery,PriceCode,RatingCode,Votes
0,0,1,0,0
0,0,1,0,0
0,0,1,0,0
0,0,1,0,2
0,0,1,0,0
0,0,1,0,1
0,0,1,0,0
0,0,1,0,0
0,0,2,0,0
0,0,1,0,2
0,0,1,0,0
0,0,1,0,2
0,0,1,0,0
0,0,1,0,1
0,0,1,0,2
0,0,1,0,1
0,0,1,0,0
0,1,2,1,57
1,1,2,2,122
0,1,2,2,85
0,0,1,2,55
1,1,3,2,35
0,0,1,3,56
1,0,3,1,118
0,0,1,2,29
0,0,2,2,63
0,0,1,2,14
0,0,2,3,62
0,0,1,0,2
0,0,3,3,83
1,0,3,3,118
1,1,3,2,134
0,0,2,2,138
0,1,1,3,152
0,1,2,3,246
0,0,2,3,426
0,0,2,3,71
0,0,1,3,229
1,1,4,3,984
0,0,3,3,295
0,0,3,4,2777
0,1,1,4,397
0,0,1,4,71
0,0,2,2,118
0,1,2,3,161
0,0,1,3,91
0,1,1,3,360
0,0,2,3,69
0,0,2,3,134
0,0,1,3,154
0,1,1,3,98
0,1,1,3,159
0,1,1,3,169
0,0,2,3,109
0,0,3,3,170
0,0,2,4,154
0,0,2,2,59
1,1,3,2,112
0,0,1,2,11
0,0,1,3,195
0,1,2,3,100
0,0,1,0,0
0,1,2,1,65
0,0,1,2,7
0,0,1,2,8
0,0,1,2,10
0,0,2,2,21
0,0,1,2,13
0,0,1,2,24
0,0,2,2,19
0,1,1,2,16
0,0,1,2,7
0,0,1,2,12
0,1,1,2,11
0,0,1,2,12
0,0,1,2,9
0,0,2,2,19
0,0,1,2,21
0,1,1,2,17
0,0,2,2,14
0,1,1,2,4
0,1,2,2,38
0,0,1,2,17
0,1,2,2,61
0,0,1,2,19
0,0,1,2,4
0,0,2,2,22
0,1,1,2,12
0,1,1,2,14
0,1,2,2,25
0,0,1,0,1
0,0,1,0,2
0,0,2,0,0
0,0,2,0,2
0,0,1,0,2
0,0,2,0,1
0,1,2,0,2
0,0,1,0,0
0,1,2,0,2
0,0,1,0,2
0,0,2,0,0
0,0,1,0,0
0,0,1,0,0
0,0,1,0,0
0,0,1,0,2
0,0,2,0,1
0,1,1,0,3
0,0,2,0,0
0,0,1,0,2
0,0,1,0,0
0,0,1,0,3
0,0,1,0,0
0,1,1,0,3
0,0,1,0,2
0,0,1,0,0
1,0,2,0,1
0,0,1,0,0
0,0,1,0,1
0,0,2,0,0
0,1,1,0,0
0,1,3,4,686
0,0,1,2,44
1,0,3,2,11
0,0,2,2,44
0,1,1,2,11
0,1,1,2,24
0,1,2,2,27
0,0,2,2,5
0,0,2,2,39
0,0,1,2,5
0,0,1,2,38
0,0,1,2,13
0,1,1,2,6
0,1,1,2,28
0,0,1,2,5
0,0,1,2,31
0,0,2,2,4
1,0,3,2,38
0,0,1,2,31
0,1,2,2,93
1,0,3,2,46
0,0,1,2,6
0,0,1,2,17
0,0,1,2,43
0,0,2,2,32
0,1,1,2,21
1,1,3,2,87
0,0,1,2,12
0,0,1,2,23
0,1,1,2,50
0,0,2,3,119
0,1,2,3,177
0,1,2,3,359
0,1,1,3,53
1,1,3,3,241
0,1,2,3,178
0,0,1,3,146
1,1,2,3,145
0,0,2,3,26
0,1,1,3,54
0,0,1,0,3
0,0,1,0,3
0,0,2,0,3
0,0,2,0,1
0,0,1,0,2
0,0,1,0,0
0,0,1,0,3
0,0,2,0,3
0,0,1,0,2
0,1,1,1,101
0,0,1,4,150
0,0,1,2,44
0,1,2,2,93
0,0,2,2,9
0,1,1,2,9
0,0,1,2,9
0,1,2,2,185
0,1,2,2,100
0,0,2,2,70
0,1,3,2,110
0,1,1,3,106
1,0,3,3,145
0,0,1,3,57
0,1,2,3,23
0,0,2,3,158
0,0,2,3,97
0,1,1,3,21
0,1,3,0,3
1,0,4,4,752
1,0,4,4,756
1,1,3,4,1700
1,0,3,4,3002
0,0,3,2,21
1,0,4,3,150
1,0,4,3,18
0,0,2,3,44
1,0,4,4,119
0,0,1,2,50
0,0,3,2,218
1,0,3,3,234
0,0,1,0,1
0,0,1,4,3010
0,0,2,2,15
0,0,4,5,1934
0,1,2,0,2
0,0,1,0,0
0,0,1,0,1
1,0,4,4,1561
0,0,1,2,4
0,0,2,2,8
0,0,2,2,50
0,0,1,2,8
0,0,2,2,28
0,0,1,2,31
0,0,1,2,4
0,0,1,2,17
0,0,2,2,8
0,0,1,2,8
0,0,1,2,6
0,0,2,2,17
0,0,1,2,50
0,0,1,3,29
0,0,2,3,31
0,0,2,0,0
0,0,1,0,3
0,0,1,0,0
0,0,1,0,1
0,0,1,0,0
0,0,1,0,0
0,0,1,0,1
0,0,1,0,0
0,0,1,0,0
0,0,1,0,1
0,0,1,0,0
0,0,1,0,0
0,0,1,0,0
0,0,1,0,3
0,0,1,0,0
0,0,1,0,0
0,0,1,0,0
0,0,1,0,1
0,0,1,0,0
1,0,2,0,1
0,0,3,4,756
0,1,2,2,33
1,0,4,2,9
0,0,2,2,70
0,1,1,2,70
1,1,3,2,75
0,0,1,2,36
0,0,1,2,26
0,1,2,2,146
0,0,3,2,246
1,1,2,2,89
0,1,2,2,115
1,0,4,2,58
0,1,1,2,78
0,1,1,2,67
0,1,2,2,199
0,0,1,2,19
0,1,3,5,162
0,0,2,3,38
0,1,3,3,697
0,1,1,3,56
0,1,2,3,51
0,1,2,3,130
0,1,2,3,349
0,0,3,3,50
1,1,4,3,347
0,0,3,3,251
0,1,1,3,24
0,1,3,3,263
0,1,1,3,155
0,1,2,3,93
0,1,2,3,323
1,1,3,3,227
0,1,1,3,27
0,0,1,3,116
1,0,4,3,22
1,0,3,3,150
0,1,2,3,108
0,1,3,3,105
0,1,2,3,227
1,1,3,3,244
0,1,1,3,187
1,0,3,3,229
0,0,1,3,84
1,1,4,3,223
0,0,2,3,187
1,1,3,3,54
0,0,1,3,76
0,0,4,3,85
0,0,1,3,66
0,0,2,3,53
0,0,1,3,48
1,1,3,4,107
0,1,2,4,160
1,0,3,4,22
1,1,3,4,826
0,1,2,4,42
0,1,2,4,62
0,1,3,4,111
0,0,2,4,158
0,1,2,4,253
1,1,3,4,68
0,0,3,4,1327
0,1,2,4,237
0,1,2,4,51
0,1,1,4,83
0,1,2,4,81
0,0,2,4,173
0,0,1,2,7
0,0,2,2,44
0,1,1,2,77
0,1,3,2,12
0,0,1,2,9
1,0,3,2,35
1,1,3,2,489
0,0,2,2,138
0,0,1,2,17
0,0,1,2,12
0,1,1,2,66
0,0,1,2,14
1,1,3,2,148
0,1,2,2,99
0,0,2,2,17
0,1,2,2,148
1,1,2,2,77
0,1,2,2,25
0,1,1,2,7
0,1,2,2,134
0,0,1,2,10
0,0,2,2,96
1,0,3,2,90
1,0,4,5,304
1,0,3,3,484
0,0,1,3,67
0,1,2,3,136
0,1,2,3,120
0,1,2,3,272
0,1,1,3,68
1,0,3,3,663
1,1,3,3,594
0,1,1,3,66
0,0,2,3,103
0,1,2,3,139
0,1,3,3,843
0,1,1,3,113
1,1,4,3,372
1,0,3,3,42
1,0,3,3,140
0,1,1,3,173
0,1,2,3,312
1,1,3,3,780
1,0,3,3,256
0,1,2,3,27
0,1,2,3,160
0,1,1,3,36
1,1,3,3,487
0,1,2,3,352
0,1,1,3,290
0,0,2,3,132
1,0,3,3,198
0,1,2,3,124
0,1,2,3,173
1,1,4,3,430
0,0,3,3,807
1,1,3,3,302
0,0,1,1,30
1,0,4,4,496
1,0,4,4,43
0,0,2,4,400
1,0,3,4,80
0,1,2,4,267
0,1,3,4,70
1,0,2,4,47
0,1,2,4,1125
0,0,1,2,33
1,0,3,2,7
0,1,2,3,159
1,1,3,3,131
0,0,1,3,46
0,1,1,2,9
0,1,2,2,51
0,0,1,2,4
0,0,2,2,15
1,1,2,2,7
0,0,2,2,4
0,0,2,2,238
0,1,2,2,13
0,1,1,2,49
1,1,2,2,235
0,0,1,2,5
0,0,1,2,191
0,0,2,2,14
0,1,2,2,6
0,1,3,2,276
1,1,3,2,104
1,0,3,2,267
0,1,2,2,121
1,0,3,2,23
0,1,2,3,368
0,0,2,3,38
1,1,3,3,234
0,1,2,3,431
0,0,1,3,1198
1,0,4,3,303
0,0,1,3,16
0,1,1,3,25
1,0,3,3,556
0,1,2,3,95
1,0,3,3,163
0,0,1,3,42
1,1,3,3,181
0,0,1,0,0
0,0,1,0,0
0,0,1,0,0
0,0,1,0,3
0,1,1,0,0
0,0,1,0,0
0,0,1,0,0
0,0,2,0,2
0,0,2,0,1
0,0,2,0,0
0,0,1,0,0
0,0,1,0,3
0,0,1,1,23
1,1,3,4,31
0,0,1,2,10
0,0,2,2,34
0,0,1,2,5
0,1,1,2,30
1,1,3,2,79
0,0,1,2,27
0,0,3,2,5
0,0,1,2,6
0,0,1,2,5
0,0,1,2,4
0,0,3,2,12
0,0,1,2,13
0,1,2,3,82
0,1,1,3,37
1,0,3,3,373
0,0,2,3,90
1,1,2,3,1439
0,0,2,0,1
0,0,1,0,0
0,0,1,0,1
1,0,2,0,1
0,0,1,0,1
0,0,1,0,1
0,0,1,0,2
0,0,1,0,1
0,0,1,0,0
0,0,1,0,0
0,0,2,0,0
0,0,1,0,0
0,0,1,0,1
0,0,1,0,1
0,0,1,0,0
0,0,2,0,0
0,0,2,0,2
0,0,2,0,0
0,1,2,0,2
0,0,1,0,0
0,0,2,4,214
0,0,1,2,13
0,0,1,2,32
0,0,2,2,35
0,0,1,2,6
0,0,2,2,63
0,1,2,2,42
0,0,1,2,30
1,0,3,2,155
0,0,2,2,7
0,0,1,2,4
0,0,1,2,30
0,0,1,2,4
0,0,1,2,10
0,0,2,2,4
0,0,1,2,11
0,0,1,2,11
0,0,2,3,106
0,0,1,3,170
0,0,1,3,71
0,0,2,3,24
0,0,2,3,95
0,0,1,3,35
0,0,1,3,18
0,0,1,3,32
0,0,1,0,0
0,0,1,0,1
0,0,1,0,0
0,0,1,0,3
0,0,1,0,0
0,0,2,0,2
0,0,2,0,1
0,0,1,0,1
0,0,2,0,1
0,0,1,0,0
0,0,1,0,0
0,0,1,0,0
0,0,1,0,1
0,0,1,0,3
0,0,2,0,0
0,0,1,2,27
0,0,2,2,17
0,1,1,2,11
1,0,3,2,339
0,0,2,2,21
0,0,1,2,10
0,0,2,2,76
0,0,1,2,6
0,1,3,2,61
0,0,1,2,12
1,1,3,2,195
0,1,1,2,23
0,0,1,2,8
0,1,1,2,65
0,1,2,2,157
0,0,1,2,12
1,1,3,2,180
0,1,2,2,16
0,0,1,2,21
0,0,1,2,10
0,1,2,2,114
0,0,2,2,13
0,1,2,2,8
0,1,1,2,4
0,0,1,2,8
0,0,2,2,8
0,1,1,2,32
0,1,1,2,9
0,1,2,2,10
0,0,1,2,21
0,1,2,2,21
0,1,2,2,35
0,0,1,2,74
0,0,1,2,25
0,1,1,2,175
0,0,2,2,13
0,1,2,2,87
0,0,1,2,19
0,1,1,2,59
0,0,1,2,220
0,0,1,2,26
0,1,1,5,67
0,1,2,3,406
0,0,1,3,35
1,1,3,3,145
0,1,1,3,30
0,1,2,3,18
0,1,1,3,243
0,0,1,3,23
1,0,3,3,18
0,0,1,3,95
0,1,1,3,65
0,1,2,3,49
1,0,3,3,93
0,0,1,0,1
0,0,2,0,0
0,0,1,0,0
0,0,1,0,1
0,0,1,0,0
0,0,1,0,3
0,0,1,0,0
0,0,1,0,1
0,0,1,0,0
0,0,2,0,1
0,0,1,0,0
0,0,2,0,2
0,0,1,0,1
0,0,1,0,0
0,0,3,0,0
0,0,1,0,2
0,0,1,0,3
0,0,1,4,55
0,0,3,4,83
1,0,3,4,1823
1,0,3,2,704
1,1,3,2,763
0,0,3,2,1363
0,1,1,2,491
1,1,3,5,1033
0,1,1,3,454
1,1,3,3,1756
1,1,3,3,1845
1,0,3,3,379
1,0,3,3,2247
0,1,3,3,552
1,0,3,3,567
1,1,3,3,384
0,0,4,3,884
0,1,2,3,489
1,0,3,3,3697
1,1,4,3,1878
1,1,3,4,7931
0,0,1,4,542
1,0,4,4,278
1,1,3,4,969
0,1,2,4,1627
1,1,3,4,541
1,1,3,4,1199
0,0,3,2,30
1,0,4,2,174
1,1,3,3,128
0,0,3,2,72
1,0,4,3,295
1,0,4,2,19
1,0,4,3,259
1,0,3,0,1
1,0,2,0,0
0,0,2,2,7
1,0,2,0,1
1,0,4,2,95
1,0,4,2,19
1,0,4,2,265
1,0,4,3,44
0,0,4,3,38
1,0,4,3,14
1,0,4,3,261
1,0,4,3,410
1,0,4,3,49
0,0,3,3,79
1,0,4,3,290
1,0,4,4,424
1,0,3,2,9
0,0,1,0,0
0,0,2,2,5
0,1,2,2,30
0,0,1,3,108
0,0,1,0,0
0,0,1,2,13
0,0,1,2,12
0,0,1,3,266
0,0,1,0,1
0,0,1,0,0
0,0,2,0,3
0,0,1,2,36
0,0,2,2,20
0,0,1,2,4
1,0,3,2,68
0,0,1,2,4
0,0,1,2,26
0,1,1,2,11
0,0,1,2,18
0,1,1,2,137
0,0,1,2,8
0,1,1,2,101
0,1,2,2,103
1,1,2,2,94
0,0,1,2,22
0,0,1,2,16
0,0,1,2,56
0,0,2,2,49
0,1,1,2,60
0,1,1,2,86
0,1,1,2,51
0,1,1,2,24
0,0,1,3,97
0,1,1,3,60
0,1,1,3,25
0,1,1,0,3
0,0,2,0,0
0,0,1,0,0
0,0,1,0,0
0,0,1,0,1
0,0,2,0,3
0,0,1,0,0
1,0,2,0,0
0,0,1,0,2
0,0,1,0,2
0,0,1,0,3
0,0,1,0,0
0,0,1,0,1
0,0,1,0,0
0,0,2,0,2
0,0,1,0,0
0,0,1,0,1
0,0,1,0,1
0,0,1,0,1
1,1,3,1,124
0,0,2,1,113
0,1,1,1,166
0,0,2,4,71
0,0,4,2,17
0,0,3,2,25
0,0,3,3,20
0,0,4,3,45
0,0,4,4,2826
0,0,4,4,188
0,0,1,2,26
0,0,1,2,10
0,0,2,2,25
0,0,1,3,117
0,0,1,2,11
0,0,1,2,6
0,0,1,2,9
0,1,1,2,7
0,0,1,2,41
0,0,1,2,5
0,0,1,2,13
0,1,2,2,6
0,0,1,2,59
0,0,1,2,15
0,1,1,2,18
0,1,1,2,37
0,0,1,2,14
0,0,1,2,6
0,0,1,2,60
0,0,1,2,22
0,0,1,2,10
0,1,2,2,74
0,0,1,2,25
1,0,4,2,14
1,1,2,2,12
0,1,1,2,9
0,0,1,2,18
0,0,1,2,68
0,0,1,2,7
0,0,1,2,4
0,1,1,2,33
0,0,1,2,11
0,0,1,2,5
0,0,1,2,38
0,1,2,2,23
0,0,2,2,14
0,0,2,2,8
0,0,1,2,9
0,0,1,2,8
0,1,2,2,57
0,0,1,2,17
0,0,1,2,14
0,0,1,2,6
0,0,1,2,14
0,0,1,2,6
0,0,1,2,16
0,1,1,2,9
0,0,1,3,33
0,1,1,3,14
0,0,1,3,89
0,0,1,3,75
0,1,1,3,29
0,0,1,0,1
0,0,1,0,1
0,0,1,0,2
0,0,1,0,2
0,0,1,0,3
0,0,1,0,1
0,0,1,0,1
0,0,1,0,1
0,0,1,0,1
0,0,1,0,3
0,1,1,0,2
0,1,2,1,19
0,0,3,4,621
0,0,1,2,7
0,0,1,2,12
0,0,1,2,6
0,0,1,2,5
0,0,2,2,40
0,0,1,2,13
0,0,1,2,5
0,0,1,2,5
0,0,2,3,1585
0,0,1,3,635
0,0,1,3,12
0,0,1,3,22
0,0,1,3,75
0,0,2,3,40
0,0,1,0,0
0,0,1,0,3
0,0,2,0,3
0,0,1,0,2
0,0,1,0,1
0,0,1,0,2
0,0,1,0,0
0,0,1,0,0
0,0,1,4,69
0,0,1,4,115
0,0,2,4,4689
0,0,1,4,76
0,1,2,2,86
0,1,2,2,74
0,1,2,2,49
0,1,2,2,84
0,0,1,2,50
0,0,2,2,91
1,1,2,2,23
0,0,2,2,88
0,1,1,2,70
0,1,1,2,96
0,0,2,2,85
0,1,2,2,60
0,1,2,2,82
1,1,3,2,105
0,1,2,2,162
0,0,1,2,62
0,0,1,2,66
0,0,2,2,46
0,1,2,2,198
0,1,2,2,69
0,1,2,2,52
0,1,2,2,182
1,1,3,2,85
0,1,2,2,102
0,1,1,2,69
0,1,1,2,37
0,1,2,5,50
0,0,2,3,40
0,1,3,3,128
0,1,1,3,212
0,0,1,3,164
0,1,1,3,70
0,1,2,3,74
0,1,1,3,33
0,0,1,3,116
0,1,2,3,62
0,1,2,3,179
0,1,2,3,56
0,1,2,3,131
0,1,1,3,155
1,1,3,3,100
0,1,1,3,32
0,1,2,3,87
1,1,1,3,61
0,0,1,1,66
0,1,2,4,22
0,0,1,2,15
0,1,1,2,30
0,0,1,2,7
0,0,1,2,4
0,1,1,2,45
0,1,1,2,16
0,1,1,2,5
0,1,2,2,7
0,0,1,2,9
0,0,1,2,15
0,0,1,2,25
0,0,1,2,10
0,0,1,2,42
0,1,2,2,62
0,0,1,2,17
0,0,1,2,7
0,1,2,2,9
0,0,2,2,140
0,0,2,2,15
0,0,1,2,16
0,1,2,2,21
0,0,1,2,5
0,1,2,2,24
0,0,2,2,15
0,1,2,2,78
0,1,2,2,29
0,0,1,2,5
0,1,2,3,107
0,1,2,3,55
0,0,1,3,32
0,1,2,3,32
0,0,1,3,19
0,1,2,0,3
0,0,1,0,1
0,0,1,0,2
0,0,1,0,0
0,0,1,0,0
0,1,1,0,0
0,0,1,0,1
0,0,1,0,0
0,0,1,0,0
0,0,1,0,0
0,0,1,0,0
0,0,2,0,0
0,0,1,0,0
1,0,2,0,1
0,0,1,0,3
0,0,1,0,0
0,0,1,0,0
0,0,1,0,2
0,1,1,0,1
0,0,1,0,0
0,0,1,0,0
0,0,1,0,0
1,1,2,1,126
0,0,3,4,744
0,0,1,4,352
0,0,2,2,59
0,0,2,2,81
0,0,1,2,34
0,0,2,2,31
1,0,4,2,40
0,1,2,2,40
0,0,2,2,7
0,1,3,2,116
0,0,1,2,12
0,0,1,2,5
0,0,4,2,16
0,0,1,2,85
0,0,1,2,7
1,0,2,2,6
1,0,3,2,11
0,0,4,5,408
0,0,1,3,47
1,0,3,3,450
0,0,2,3,49
0,1,2,3,223
0,0,1,3,475
1,1,3,3,1347
1,0,3,3,555
1,0,4,3,299
0,1,2,3,158
0,0,3,3,291
0,0,1,3,19
1,0,3,3,1058
1,1,2,3,303
0,0,1,0,1
0,0,1,0,0
0,0,1,0,0
1,0,3,0,3
0,0,2,0,2
0,0,1,0,3
1,0,3,4,361
1,0,3,4,162
0,1,2,4,1869
1,0,4,4,501
0,0,1,2,23
0,0,1,2,33
0,0,1,2,6
0,0,1,2,15
0,0,1,2,4
1,0,3,2,49
1,0,2,2,14
0,0,2,2,22
0,0,1,2,15
1,1,2,2,26
0,1,2,2,47
1,0,3,2,8
0,1,2,2,67
1,0,3,2,19
0,0,1,3,49
1,0,3,3,92
0,1,2,3,78
0,1,2,3,170
0,1,2,3,80
0,0,1,0,3
0,1,2,1,76
1,0,4,2,120
1,0,4,3,202
1,0,4,2,64
1,0,4,2,24
0,0,2,2,17
1,0,4,3,162
1,0,4,3,79
0,1,1,2,43
1,1,3,2,142
0,0,1,2,10
1,1,2,2,23
0,1,1,5,665
0,0,1,2,15
0,0,1,2,27
0,0,1,2,13
0,0,1,2,53
0,0,2,2,29
0,0,1,3,14
0,1,2,3,414
0,0,1,0,1
0,0,1,0,0
0,0,1,1,44
0,0,1,2,35
1,0,4,2,15
0,0,1,2,6
0,0,1,2,9
0,0,1,2,21
0,0,1,2,9
0,1,2,2,4
0,0,2,2,13
0,0,2,2,21
1,0,3,3,455
0,1,2,3,367
0,1,2,3,540
0,0,1,0,1
0,0,1,0,0
1,0,3,0,0
0,0,1,0,1
0,0,1,0,0
0,0,1,0,2
1,1,2,0,0
0,0,2,0,1
0,0,1,0,0
0,0,3,4,1521
0,0,1,4,729
1,0,3,4,90
0,0,3,2,17
0,0,1,2,11
0,0,1,2,38
0,0,1,2,9
0,0,1,2,16
0,0,1,2,7
0,1,1,2,41
0,1,2,2,58
0,0,1,2,4
0,1,1,2,33
0,1,1,2,28
0,0,1,2,100
0,0,2,2,22
0,1,2,2,4
0,0,1,2,14
0,1,1,2,13
0,0,2,2,8
0,1,1,2,17
0,0,1,2,8
0,0,1,2,26
0,1,2,2,85
0,0,2,2,14
0,0,1,2,25
0,0,1,2,10
0,0,1,2,7
0,0,1,2,10
0,0,1,2,87
0,1,1,2,57
0,1,1,2,24
0,0,1,2,5
0,0,1,2,9
0,0,1,2,14
0,1,2,2,20
0,0,2,2,11
0,0,1,2,12
0,1,2,2,70
0,1,1,2,55
0,0,1,2,4
0,0,1,2,10
0,0,1,2,10
0,0,1,2,8
0,0,1,2,91
0,0,2,2,67
0,0,2,2,92
0,1,1,2,6
0,1,1,2,24
0,0,2,2,26
0,0,2,2,17
0,1,1,2,80
0,1,1,2,23
0,1,2,2,52
0,0,1,2,11
0,1,2,3,30
1,0,2,3,108
0,1,2,3,22
0,1,2,3,89
0,0,2,3,30
0,1,2,3,36
0,1,1,3,80
0,0,1,3,71
0,1,2,3,492
0,0,1,3,94
1,1,3,3,372
0,1,2,3,495
0,0,2,3,91
0,0,1,3,60
0,1,2,3,23
0,0,1,0,3
0,0,1,0,0
0,0,1,0,3
0,1,1,1,11
0,1,1,1,9
0,1,1,1,19
0,0,1,2,86
0,1,1,2,56
0,0,1,2,10
0,0,1,2,82
0,0,2,2,26
0,0,1,2,75
0,0,2,2,77
0,0,1,2,38
0,0,2,2,36
1,0,3,2,4
0,0,2,2,25
0,1,1,2,41
0,0,2,2,69
0,0,2,2,69
0,0,2,2,6
0,0,1,2,49
1,0,2,2,145
0,1,2,2,41
0,1,1,2,15
0,1,2,2,109
0,0,1,2,41
0,0,1,2,28
0,0,2,2,21
0,0,2,2,21
0,0,1,2,53
0,1,2,2,145
0,0,2,2,24
0,0,1,3,12
0,0,1,3,55
0,0,1,3,36
0,1,1,3,108
0,1,1,3,151
0,0,2,3,91
0,1,2,3,393
0,0,1,3,72
0,1,1,3,167
0,1,1,3,20
0,0,1,3,61
0,0,1,3,83
0,0,1,3,62
0,1,1,3,58
0,0,1,3,116
1,0,2,3,21
0,0,2,3,133
0,0,1,3,150
0,0,1,3,261
0,0,1,3,131
0,0,1,3,234
0,1,2,3,85
0,0,1,3,36
0,1,2,3,115
0,1,2,3,143
0,0,1,3,47
0,1,2,3,41
1,0,3,3,346
0,0,1,3,223
0,0,1,3,97
0,1,2,3,24
0,1,1,3,25
0,1,1,3,15
0,0,1,0,0
0,0,2,0,0
0,0,1,0,0
1,1,2,4,300
0,0,1,4,108
0,0,2,2,59
0,1,2,2,36
0,0,2,2,62
0,1,1,2,44
0,0,1,4,187
0,0,1,2,11
0,1,1,2,27
0,0,1,2,33
0,0,1,2,32
0,0,1,2,11
0,0,2,2,87
1,1,2,2,192
1,0,3,2,232
0,1,3,2,177
1,0,3,2,286
1,1,2,3,306
0,1,3,3,63
1,0,2,3,159
1,0,2,3,28
0,0,1,3,40
1,1,3,3,213
1,1,3,3,160
0,0,1,3,300
0,0,3,3,248
0,0,1,3,109
1,0,2,3,132
0,0,1,4,95
0,1,1,4,292
0,0,2,2,39
0,0,1,2,68
0,0,1,2,92
1,0,2,2,51
1,1,3,2,142
0,0,1,2,21
0,1,1,2,71
0,1,2,2,71
0,1,2,2,122
0,0,2,2,39
0,0,2,2,43
0,1,1,2,38
0,1,1,2,39
0,1,2,2,73
0,0,1,2,10
0,1,2,2,32
0,0,1,2,36
0,0,1,2,36
1,1,2,2,134
0,0,1,2,55
0,0,2,2,90
0,0,2,2,60
0,0,1,2,47
0,0,1,2,43
0,0,1,2,236
1,1,3,2,31
0,1,2,2,38
1,0,2,2,123
0,0,1,2,9
0,0,1,2,70
0,0,2,2,114
0,0,2,2,56
0,1,2,2,247
0,1,1,2,90
1,0,2,2,84
0,1,2,2,93
0,1,2,2,44
0,0,1,2,27
1,1,2,2,68
0,1,1,2,23
1,0,3,2,30
0,1,2,2,69
0,0,1,2,41
0,1,1,2,36
0,0,1,3,179
0,0,1,3,22
0,1,2,3,456
1,1,2,3,43
0,1,1,3,120
0,1,2,3,230
0,1,1,3,26
0,1,2,3,27
0,0,1,3,35
0,1,2,3,76
0,0,2,3,177
0,0,1,3,99
0,1,1,3,136
0,1,2,3,72
0,0,2,3,88
0,0,1,3,100
0,0,2,3,118
0,1,2,3,603
0,0,1,3,149
0,1,2,3,39
0,0,1,3,109
0,1,1,3,214
0,1,1,3,64
0,0,1,0,0
0,0,1,0,1
0,0,1,0,0
0,0,1,0,0
0,0,1,1,32
1,0,3,1,52
0,0,2,4,841
0,0,1,4,74
1,0,3,4,142
0,0,4,5,524
0,0,2,2,132
0,1,3,2,18
0,0,1,2,29
0,1,2,2,120
0,0,1,2,242
0,0,2,2,89
0,0,3,5,4986
0,0,3,5,1569
1,1,3,3,863
0,0,2,3,157
1,0,4,3,1428
1,1,4,3,300
0,0,3,3,574
0,0,3,3,243
0,1,2,3,391
0,0,2,3,29
1,0,3,3,395
0,0,2,3,2860
1,1,3,3,505
0,1,3,3,454
1,0,4,3,203
0,0,1,3,79
0,0,3,3,287
0,0,4,3,199
0,0,1,3,17
1,1,4,3,372
0,1,2,3,188
0,0,2,3,34
1,0,3,3,774
0,0,2,3,256
0,0,4,3,1186
0,1,4,3,669
0,0,1,0,2
1,0,3,4,113
0,1,1,4,518
1,1,3,4,1330
1,0,3,4,1203
1,0,4,4,79
0,0,4,4,551
1,0,3,4,1093
1,1,4,4,578
0,0,3,4,1914
0,0,2,4,220
0,0,2,4,912
1,0,3,4,436
1,0,3,2,10
0,0,1,2,12
0,1,1,2,13
1,1,2,2,11
0,0,1,2,19
0,0,1,2,73
0,0,1,2,23
0,0,1,2,11
0,0,2,2,10
0,0,2,2,49
1,0,3,2,15
0,0,1,2,100
1,0,3,2,63
1,1,2,2,45
0,0,2,2,4
0,0,2,2,57
0,0,2,2,12
0,1,1,2,35
0,1,1,2,6
0,0,2,2,143
0,0,1,2,23
0,1,2,2,41
0,1,1,2,29
0,0,2,2,13
0,0,1,2,16
0,0,2,2,31
0,1,2,2,46
0,0,1,2,9
0,0,1,2,23
0,0,1,2,7
0,0,1,2,15
0,0,1,2,9
0,1,2,2,67
0,0,1,2,17
0,0,2,2,4
1,1,3,2,74
0,0,2,2,5
0,0,1,2,8
1,0,2,2,50
0,0,1,2,16
0,0,2,2,20
1,0,4,2,14
1,0,3,2,74
0,0,2,2,20
1,1,3,3,133
0,0,2,3,98
0,0,1,3,26
0,0,2,3,68
1,0,3,3,283
1,0,3,3,21
0,0,1,3,23
0,1,2,3,55
0,1,2,3,102
0,0,2,1,20
0,0,1,1,54
0,1,2,1,39
0,0,1,2,6
0,0,1,2,15
0,0,1,2,7
0,0,1,2,16
0,0,1,2,6
0,0,1,2,9
0,0,1,2,5
0,0,1,2,4
0,1,2,2,50
0,0,1,2,12
0,0,2,2,79
0,0,1,2,20
0,1,2,2,52
0,1,2,2,26
0,0,1,2,11
0,0,2,2,13
0,0,2,2,75
0,0,1,2,26
0,0,2,2,10
0,0,1,2,6
0,0,2,2,12
0,1,1,2,22
0,0,1,2,30
0,0,1,2,12
0,0,1,2,15
0,0,1,2,10
0,0,1,2,11
0,0,1,2,16
0,0,1,2,15
0,0,2,2,8
0,0,1,2,18
0,0,1,2,10
0,0,1,2,20
0,0,2,2,16
0,0,2,2,39
0,1,2,2,66
0,0,1,2,7
0,1,2,2,54
0,0,2,2,44
0,0,2,2,15
1,0,2,2,14
0,0,1,2,4
0,0,1,2,13
0,0,1,2,31
0,0,2,3,22
0,0,1,3,21
0,0,1,0,2
0,0,1,0,1
0,0,2,0,0
0,0,1,0,0
0,0,1,0,0
0,0,1,0,0
0,0,1,0,0
0,0,1,0,0
0,0,2,0,2
0,0,1,0,3
0,1,1,0,2
0,0,1,0,0
